TransactionID,CustomerID,ProductID,Quantity,TotalValue,Price,CustomerName,Region,SignupDate,DaysSinceFirstTransaction,Cluster
0.0,C0051,P091,1,222.95,222.95,Nicholas Ellis,Europe,2023-12-21,223,0
0.0,C0059,P091,4,891.8,222.95,Mrs. Kimberly Wright,North America,2024-04-07,83,1
0.0,C0073,P091,4,891.8,222.95,Heidi Johnson,Europe,2022-08-20,36,1
0.0,C0036,P091,3,668.85,222.95,Brian Aguilar DDS,North America,2024-07-06,23,1
0.0,C0054,P091,3,668.85,222.95,Bruce Rhodes,Asia,2024-09-29,282,0
0.0,C0015,P091,3,668.85,222.95,Tina Duran,North America,2023-11-20,265,0
0.0,C0109,P071,3,382.08,127.36,Abigail Jones,North America,2022-05-09,191,0
0.0,C0133,P071,4,509.44,127.36,Gwendolyn Carter,South America,2023-03-11,34,1
0.0,C0134,P071,1,127.36,127.36,Theresa Gonzalez,Asia,2022-02-19,119,1
0.0,C0161,P071,3,382.08,127.36,Jessica Warren,Asia,2022-03-14,187,0
0.0,C0002,P071,2,254.72,127.36,Elizabeth Lutz,Asia,2022-02-13,338,0
0.0,C0049,P071,2,254.72,127.36,Jason Yates,North America,2024-09-18,14,1
0.0,C0176,P071,4,509.44,127.36,Nicole Booth,North America,2022-03-23,33,1
0.0,C0147,P071,1,127.36,127.36,Hunter Fuller,South America,2022-05-16,90,1
0.0,C0158,P098,1,299.93,299.93,Wendy Browning,South America,2023-04-12,4,1
0.0,C0051,P098,1,299.93,299.93,Nicholas Ellis,Europe,2023-12-21,205,0
0.0,C0126,P098,2,599.86,299.93,Caitlin Brown,South America,2024-02-20,313,0
0.0,C0127,P098,3,899.79,299.93,Kathryn Stevens,Europe,2024-04-04,264,0
0.0,C0054,P098,4,1199.72,299.93,Bruce Rhodes,Asia,2024-09-29,189,2
0.0,C0115,P098,2,599.86,299.93,Joshua Hamilton,Asia,2024-11-11,31,1
0.0,C0041,P098,3,899.79,299.93,Lindsey Deleon,Europe,2023-12-27,351,0
0.0,C0155,P026,4,257.52,64.38,Michelle Brown,South America,2023-03-23,316,0
0.0,C0162,P026,4,257.52,64.38,Edwin Watson,Asia,2022-03-29,29,1
0.0,C0091,P026,2,128.76,64.38,Lisa Kirk,South America,2023-03-16,150,1
0.0,C0008,P026,2,128.76,64.38,David Li,North America,2024-01-13,71,1
0.0,C0121,P026,1,64.38,64.38,Mark Atkinson,Europe,2023-07-23,188,0
0.0,C0143,P026,3,193.14,64.38,Brian Parker,Asia,2024-05-27,91,1
0.0,C0091,P026,3,193.14,64.38,Lisa Kirk,South America,2023-03-16,114,1
0.0,C0044,P045,4,1927.12,481.78,Kenneth Alexander,Europe,2024-07-10,152,2
0.0,C0181,P045,1,481.78,481.78,Alexander Barker,South America,2023-11-16,103,1
0.0,C0149,P045,2,963.56,481.78,Tina Wilson,Europe,2023-01-21,145,2
0.0,C0099,P045,2,963.56,481.78,Rodney Eaton,South America,2023-01-29,110,2
0.0,C0124,P045,2,963.56,481.78,Lindsay Perez,Europe,2024-08-26,184,2
0.0,C0054,P045,3,1445.34,481.78,Bruce Rhodes,Asia,2024-09-29,114,2
0.0,C0132,P045,2,963.56,481.78,Lisa Jackson,Europe,2023-02-01,274,0
0.0,C0022,P045,2,963.56,481.78,Teresa Esparza,Asia,2023-10-27,224,2
0.0,C0098,P046,1,366.07,366.07,Laura Gilbert,North America,2024-10-21,10,1
0.0,C0135,P046,4,1464.28,366.07,Toni Weaver,Europe,2022-08-23,5,2
0.0,C0188,P046,2,732.14,366.07,Anna Ball,South America,2022-05-17,137,1
0.0,C0145,P046,3,1098.21,366.07,Wayne Stone,Asia,2023-01-13,169,2
0.0,C0108,P046,3,1098.21,366.07,David Davis,South America,2022-09-28,137,2
0.0,C0011,P046,4,1464.28,366.07,Bryan Mathews,South America,2022-12-12,37,2
0.0,C0173,P046,4,1464.28,366.07,Francisco Young,Asia,2022-10-06,246,2
0.0,C0133,P046,1,366.07,366.07,Gwendolyn Carter,South America,2023-03-11,1,1
0.0,C0004,P077,4,1062.04,265.51,Kathleen Rodriguez,South America,2022-10-09,358,0
0.0,C0184,P077,2,531.02,265.51,Tina Jacobs,South America,2022-05-13,3,1
0.0,C0093,P077,2,531.02,265.51,Nancy Walker,Asia,2024-07-13,260,0
0.0,C0105,P077,4,1062.04,265.51,Ryan Hampton,Europe,2024-11-11,217,2
0.0,C0175,P077,4,1062.04,265.51,Matthew Johnson,Asia,2022-04-16,200,2
0.0,C0090,P077,1,265.51,265.51,Charles Hamilton,Asia,2023-10-17,117,1
0.0,C0067,P037,2,919.72,459.86,Carl Gonzalez,North America,2023-07-06,105,1
0.0,C0054,P037,2,919.72,459.86,Bruce Rhodes,Asia,2024-09-29,228,2
0.0,C0118,P037,1,459.86,459.86,Jacob Holt,South America,2022-01-22,298,0
0.0,C0059,P037,3,1379.58,459.86,Mrs. Kimberly Wright,North America,2024-04-07,156,2
0.0,C0018,P037,4,1839.44,459.86,Tyler Haynes,North America,2024-09-21,96,2
0.0,C0115,P037,2,919.72,459.86,Joshua Hamilton,Asia,2024-11-11,273,0
0.0,C0024,P037,1,459.86,459.86,Michele Cooley,North America,2024-02-05,112,1
